timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,device_id,x_raw,y_raw,z_raw,temperature_raw
88518605,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
88690300,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
88742727,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
88796169,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
88851066,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
88903128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
88955809,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
89008002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
89060339,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
89112842,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
89165349,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
89216818,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
89268810,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
89320932,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
89373016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
89428882,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
89477915,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
89531479,0,0,729.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,8801,0,0,0
89583593,0,0,1508.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,22701,0,0,0
89635472,0,0,2163.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,23956,0,0,0
89687585,0,0,2696.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,12771,0,0,0
89742549,0,0,3089.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-12690,0,0,0
89794482,0,0,3376.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,16576,0,0,0
89846467,0,0,3641.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-21938,0,0,0
89899476,0,0,3840.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-1645,0,0,0
89953153,0,0,3996.0,22.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,14262,2243,0,0
90003495,0,0,4091.0,39.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,23949,3976,0,0
90056462,0,0,4164.0,58.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,31393,5914,0,0
90108493,0,0,4212.0,77.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-29248,7851,0,0
90160553,0,0,4242.0,97.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-26189,9891,0,0
90215606,0,0,4258.0,120.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-24557,12236,0,0
90265476,0,0,4261.0,139.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-24251,14174,0,0
90316376,0,0,4257.0,160.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-24659,16315,0,0
90373492,0,0,4246.0,180.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-25781,18354,0,0
90422475,0,0,4232.0,194.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-27209,19782,0,0
90475474,0,0,4214.0,205.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-29044,20904,0,0
90527520,0,0,4194.0,187.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-31084,19068,0,0
90582475,0,0,4172.0,163.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,32209,16621,0,0
90630462,0,0,4152.0,144.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,30170,14683,0,0
90685493,0,0,4132.0,128.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,28130,13052,0,0
90740742,0,0,4111.0,114.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,25989,11624,0,0
90790463,0,0,4075.0,279.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,22318,28450,0,0
90842622,0,0,4048.0,300.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,19565,30591,0,0
90898474,0,0,4019.0,319.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,16607,32528,0,0
90950476,0,0,3993.0,332.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,13956,-31682,0,0
91002515,0,0,3967.0,341.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,11305,-30764,0,0
91055479,0,0,3943.0,345.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,8858,-30356,0,0
91106594,0,0,3918.0,363.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,6308,-28521,0,0
91159475,0,0,3895.0,361.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,3963,-28725,0,0
91211474,0,0,3873.0,359.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,1720,-28929,0,0
91263476,0,0,3851.0,357.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-524,-29133,0,0
91315553,0,0,3829.0,355.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-2767,-29337,0,0
91367466,0,0,3808.0,353.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-4909,-29541,0,0
91419475,0,0,3787.0,351.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-7050,-29744,0,0
91475494,0,0,3765.0,349.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-9293,-29948,0,0
91527884,0,0,3745.0,347.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-11333,-30152,0,0
91576492,0,0,3727.0,346.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-13168,-30254,0,0
91632171,0,0,3707.0,344.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-15208,-30458,0,0
91685472,0,0,3689.0,343.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-17043,-30560,0,0
91737478,0,0,3670.0,344.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-18981,-30458,0,0
91788193,0,0,3652.0,344.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-20816,-30458,0,0
91842479,0,0,3635.0,344.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-22550,-30458,0,0
