timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
19325729,16843609,47.3667541,8.5501538,-4.50366,5.66129,0.135446,0.0128399,-0.0020284,0.0,-1.06436,11.2067,0.226899,0.215459,-0.258079,-0.0025694,-0.0936808,-0.148767,7.23822,0.16389,1.6009,500.77,0.1,-0.226899,0.724633,0.492052,0.599069,0.31371,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
19378653,16843609,47.3667541,8.5501538,-4.62353,6.27192,0.15169,0.0128399,-0.0020284,0.0,-1.07972,11.5917,0.238175,0.231732,-0.258079,-0.0025694,-0.0936808,-0.247644,7.09685,0.192501,1.60046,500.77,0.1,-0.238175,0.742139,0.489028,0.614234,0.31272,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
19432689,16843609,47.3667541,8.5501538,-4.75626,6.92279,0.166999,0.0128399,-0.0020284,0.0,-1.09503,11.9811,0.247109,0.243331,-0.258079,-0.0025694,-0.0936808,-0.15583,7.14074,0.133454,1.60016,500.77,0.1,-0.247109,0.656351,0.481759,0.554691,0.303805,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
19483638,16843609,47.3667541,8.5501538,-4.91924,7.50186,0.176294,0.0128399,-0.0020284,0.0,-1.11513,12.3097,0.252899,0.246897,-0.258079,-0.0025694,-0.0936808,-0.136289,6.91455,0.123911,1.59944,500.77,0.1,-0.252899,0.671867,0.479258,0.569923,0.303718,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
19537640,16843609,47.3667541,8.5501538,-5.05762,8.18674,0.188056,0.0128399,-0.0020284,0.0,-1.131,12.6845,0.258901,0.251233,-0.258079,-0.0025694,-0.0936808,-0.150946,6.7874,0.270841,1.59847,500.77,0.1,-0.258901,0.685649,0.488715,0.583142,0.307749,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
19588618,16843609,47.3667541,8.5501538,-5.18327,8.83478,0.194412,0.0128399,-0.0020284,0.0,-1.1131,13.016,0.260121,0.2459,-0.258079,-0.0025694,-0.0936808,-0.151124,6.46986,0.150237,1.59692,500.77,0.1,-0.260121,0.620886,0.482364,0.537471,0.299908,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
19641644,16843609,47.3667541,8.5501538,-5.28894,9.53218,0.203028,0.0128399,-0.0020284,0.0,-1.10178,13.3483,0.262028,0.243379,-0.258079,-0.0025694,-0.0936808,-0.229277,6.14352,-0.0142882,1.59526,500.77,0.1,-0.262028,0.634327,0.492382,0.550875,0.30426,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
19694691,16843609,47.3667541,8.5501538,-5.3886,10.2322,0.211174,0.0128399,-0.0020284,0.0,-1.0841,13.6527,0.264729,0.242086,-0.258079,-0.0025694,-0.0936808,0.104351,5.78799,0.211933,1.59388,500.77,0.1,-0.264729,0.651577,0.504724,0.566529,0.309324,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
19748660,16843609,47.3667541,8.5501538,-5.47721,10.9507,0.220015,0.0128399,-0.0020284,0.0,-1.06872,13.9478,0.266748,0.241121,-0.258079,-0.0025694,-0.0936808,-0.0762733,5.69612,0.064066,1.59262,500.77,0.1,-0.266748,0.671419,0.518319,0.582904,0.314667,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
19796628,16843609,47.3667541,8.5501538,-5.54887,11.6182,0.228782,0.0128399,-0.0020284,0.0,-1.05729,14.2124,0.269442,0.241927,-0.258079,-0.0025694,-0.0936808,-0.00721718,5.68767,0.233846,1.59154,500.77,0.1,-0.269442,0.691077,0.531265,0.598352,0.319737,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
19851665,16843609,47.3667541,8.5501538,-5.62305,12.3828,0.234833,0.0128399,-0.0020284,0.0,-1.04455,14.5037,0.269811,0.236563,-0.258079,-0.0025694,-0.0936808,0.0950653,5.50108,0.357111,1.59069,500.77,0.1,-0.269811,0.711837,0.526179,0.613084,0.318003,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
19904653,16843609,47.3667541,8.5501538,-5.69084,13.1658,0.242029,0.0128399,-0.0020284,0.0,-1.03208,14.7884,0.270438,0.232936,-0.258079,-0.0025694,-0.0936808,-0.171376,5.29355,0.185216,1.5899,500.77,0.1,-0.270438,0.733777,0.520849,0.628116,0.316187,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
19956646,16843609,47.3667541,8.5501538,-5.75132,13.9361,0.249599,0.0128399,-0.0020284,0.0,-1.01921,15.0614,0.272716,0.232045,-0.258079,-0.0025694,-0.0936808,0.14818,5.28537,0.299795,1.58925,500.77,0.1,-0.272716,0.757422,0.534059,0.643755,0.320862,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
20007614,16843609,47.3667541,8.5501538,-5.88462,14.7046,0.257165,0.0128399,-0.0020284,0.0,-1.04386,15.317,0.273262,0.22875,-0.258079,-0.0025694,-0.0936808,0.0880696,5.20333,0.193237,1.58907,500.77,0.1,-0.273262,0.660881,0.51945,0.566333,0.307371,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
20060942,16843609,47.3667541,8.5501538,-6.04338,15.4893,0.264701,0.0128399,-0.0020284,0.0,-1.07918,15.5651,0.272814,0.22459,-0.258079,-0.0025694,-0.0936808,-0.0173552,5.06841,0.127317,1.58926,500.77,0.1,-0.272814,0.679031,0.531054,0.579172,0.31145,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
20115606,16843609,47.3667541,8.5501538,-6.2175,16.3178,0.271558,0.0128399,-0.0020284,0.0,-1.12099,15.8189,0.271359,0.219765,-0.258079,-0.0025694,-0.0936808,-0.0687527,4.92983,0.146982,1.58963,500.77,0.1,-0.271359,0.702939,0.545843,0.594829,0.316258,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
20167662,16843609,47.3667541,8.5501538,-6.34656,17.1244,0.280322,0.0128399,-0.0020284,0.0,-1.14691,16.0583,0.271211,0.218072,-0.258079,-0.0025694,-0.0936808,-0.0816476,4.83995,0.0438942,1.58998,500.77,0.1,-0.271211,0.722354,0.557494,0.607315,0.320134,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
20220724,16843609,47.3667541,8.5501538,-6.47777,17.96,0.28903,0.0128399,-0.0020284,0.0,-1.17351,16.2973,0.269807,0.215739,-0.258079,-0.0025694,-0.0936808,-0.0806573,4.67638,-0.063433,1.59032,500.77,0.1,-0.269807,0.74887,0.572971,0.623273,0.325159,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
20268688,16843609,47.3667541,8.5501538,-6.58482,18.7308,0.297678,0.0128399,-0.0020284,0.0,-1.1906,16.5121,0.271609,0.217357,-0.258079,-0.0025694,-0.0936808,0.0924476,4.67746,0.0497485,1.59042,500.77,0.1,-0.271609,0.768402,0.584093,0.634505,0.328465,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
20324805,16843609,47.3667541,8.5501538,-6.69873,19.6136,0.309059,0.0128399,-0.0020284,0.0,-1.20823,16.7508,0.273445,0.220688,-0.258079,-0.0025694,-0.0936808,0.0963242,4.52687,0.0354913,1.59066,500.77,0.1,-0.273445,0.794625,0.533292,0.647859,0.310618,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
20378702,16843609,47.3667541,8.5501538,-6.8124,20.5447,0.319063,0.0128399,-0.0020284,0.0,-1.22645,16.9953,0.273689,0.220807,-0.258079,-0.0025694,-0.0936808,-0.0459798,4.47612,0.0370296,1.59098,500.77,0.1,-0.273689,0.82403,0.529069,0.662991,0.309008,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
