timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
15185541,15185471,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15239526,15239460,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15294556,15294490,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15346541,15346472,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15396563,15396498,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15446557,15446492,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15503526,15503460,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15555542,15555476,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15608636,15608546,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15660537,15660471,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15714541,15714475,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15766557,15766492,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15816566,15816500,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15870655,15870589,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15923529,15923464,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
15976537,15976471,0.0,0.056,0.0,1.0,0.5,0.0,0.0,0.0
16027098,16027022,0.0,0.056,0.0,1.0,0.5,0.0,0.0,0.0
16077540,16077471,0.0,0.292,0.0,1.0,0.5,0.0,0.0,0.0
16132641,16132539,0.0,0.435,0.0,1.0,0.5,0.0,0.0,0.0
16186543,16186477,0.0,0.579,0.0,1.0,0.5,0.0,0.0,0.0
16238550,16238480,0.0,0.671,0.0,1.0,0.5,0.0,0.0,0.0
16290542,16290477,0.0,0.764,0.0,1.0,0.5,0.0,0.0,0.0
16341690,16341621,0.0,0.887,0.0,1.0,0.5,0.0,0.0,0.0
16391547,16391477,0.0,0.958,0.0,1.0,0.5,0.0,0.0,0.0
16449541,16449476,0.0,0.989,0.0,1.0,0.5,0.0,0.0,0.0
16501530,16501464,0.0,0.989,0.0,1.0,0.5,0.0,0.0,0.0
16554593,16554528,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
16605543,16605477,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
16659546,16659480,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
16709590,16709496,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
16759565,16759496,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
16816621,16816555,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
16867561,16867487,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
16919611,16919521,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
16969590,16969495,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17024543,17024477,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17076606,17076537,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17131546,17131477,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17182543,17182469,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17236655,17236486,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17289620,17289554,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17339543,17339478,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17394564,17394498,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17443699,17443604,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17498672,17498606,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17551547,17551481,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17603576,17603481,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17653569,17653504,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17709565,17709499,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17760703,17760638,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17813562,17813497,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
17866321,17866256,0.0,0.866,0.0,1.0,0.5,0.0,0.0,0.0
17919542,17919477,0.0,0.794,0.0,1.0,0.5,0.0,0.0,0.0
17969546,17969480,0.0,0.292,0.0,1.0,0.5,0.0,0.0,0.0
18024565,18024496,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
18073542,18073477,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
18128561,18128495,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
18180634,18180557,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
18232633,18232529,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
18286531,18286466,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
18339619,18339527,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
18389704,18389639,0.0,0.076,0.0,1.0,0.5,0.0,0.0,0.0
18444627,18444557,0.0,0.323,0.0,1.0,0.5,0.0,0.0,0.0
18492543,18492478,0.0,0.579,0.0,1.0,0.5,0.0,0.0,0.0
18546745,18546679,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
18557544,18557479,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
18661049,18660984,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
18713564,18713498,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
18760546,18760478,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
18818623,18818554,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
18871566,18871501,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
18923588,18923523,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
18971547,18971482,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
19025619,19025550,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
19079201,19079135,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
19129564,19129494,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
19182158,19182092,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
19238536,19238469,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
19288568,19288498,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
19340441,19340336,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
19384927,19384857,0.0,0.846,0.0,1.0,0.5,0.0,0.0,0.0
19488641,19488575,0.0,0.641,0.0,1.0,0.5,0.0,0.0,0.0
19538546,19538476,0.0,0.415,0.0,1.0,0.5,0.0,0.0,0.0
19592551,19592480,0.0,0.312,0.0,1.0,0.5,0.0,0.0,0.0
19647544,19647478,0.0,0.302,0.0,1.0,0.5,0.0,0.0,0.0
19699590,19699516,0.0,0.302,0.0,1.0,0.5,0.0,0.0,0.0
19749547,19749478,0.0,0.302,0.0,1.0,0.5,0.0,0.0,0.0
19803561,19803494,0.0,0.374,0.0,1.0,0.5,0.0,0.0,0.0
19857571,19857505,0.0,0.405,0.0,1.0,0.5,0.0,0.0,0.0
19906544,19906478,0.0,0.415,0.0,1.0,0.5,0.0,0.0,0.0
19962619,19962552,0.0,0.425,0.0,1.0,0.5,0.0,0.0,0.0
20013279,20013213,0.0,0.446,0.0,1.0,0.5,0.0,0.0,0.0
20065604,20065538,0.0,0.446,0.0,1.0,0.5,0.0,0.0,0.0
20119544,20119477,0.0,0.446,0.0,1.0,0.5,0.0,0.0,0.0
20171637,20171571,0.0,0.446,0.0,1.0,0.5,0.0,0.0,0.0
20224596,20224501,0.0,0.425,0.0,1.0,0.5,0.0,0.0,0.0
20277545,20277479,0.0,0.394,0.0,1.0,0.5,0.0,0.0,0.0
20330548,20330482,0.0,0.394,0.0,1.0,0.5,0.0,0.0,0.0
20382547,20382481,0.0,0.087,0.0,1.0,0.5,0.0,0.0,0.0
20436007,20435941,0.0,0.087,0.0,1.0,0.5,0.0,0.0,0.0
20487561,20487494,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
20536195,20536125,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
20592581,20592485,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
20645547,20645477,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
20697541,20697475,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
20749546,20749479,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
20801745,20801679,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
20852612,20852528,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
20907162,20907095,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
20960544,20960478,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
21009548,21009477,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
21064543,21064477,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
21117619,21117552,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
21166543,21166477,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
21219547,21219478,0.0,-0.148,0.0,1.0,0.5,0.0,0.0,0.0
21274592,21274526,0.0,-0.292,0.0,1.0,0.5,0.0,0.0,0.0
21324614,21324521,0.0,-0.384,0.0,1.0,0.5,0.0,0.0,0.0
21377547,21377481,0.0,-0.405,0.0,1.0,0.5,0.0,0.0,0.0
21431576,21431499,0.0,-0.333,0.0,1.0,0.5,0.0,0.0,0.0
21484547,21484477,0.0,-0.261,0.0,1.0,0.5,0.0,0.0,0.0
21536562,21536487,0.0,-0.189,0.0,1.0,0.5,0.0,0.0,0.0
21589827,21589760,0.0,-0.189,0.0,1.0,0.5,0.0,0.0,0.0
21643536,21643466,0.0,-0.169,0.0,1.0,0.5,0.0,0.0,0.0
21694236,21694166,0.0,-0.169,0.0,1.0,0.5,0.0,0.0,0.0
21746606,21746535,0.0,-0.097,0.0,1.0,0.5,0.0,0.0,0.0
21799715,21799613,0.0,-0.087,0.0,1.0,0.5,0.0,0.0,0.0
21849655,21849589,0.0,-0.087,0.0,1.0,0.5,0.0,0.0,0.0
21898740,21898673,0.0,-0.087,0.0,1.0,0.5,0.0,0.0,0.0
21956557,21956482,0.0,-0.097,0.0,1.0,0.5,0.0,0.0,0.0
22009558,22009478,0.0,-0.097,0.0,1.0,0.5,0.0,0.0,0.0
22061568,22061502,0.0,-0.097,0.0,1.0,0.5,0.0,0.0,0.0
22114547,22114481,0.0,-0.097,0.0,1.0,0.5,0.0,0.0,0.0
22166560,22166485,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22216568,22216497,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22272685,22272619,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22323616,22323521,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22378443,22378372,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22428546,22428476,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22482283,22482216,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22532548,22532477,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22588543,22588477,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22640566,22640496,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22691583,22691508,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22740575,22740482,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22795608,22795536,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22850586,22850516,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22902581,22902515,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
22953543,22953477,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23004548,23004482,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23060547,23060477,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23113566,23113500,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23160567,23160500,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23217565,23217496,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23267317,23267218,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23323548,23323482,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23371355,23371289,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23428781,23428714,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23478590,23478523,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23532680,23532613,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23585561,23585495,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23636070,23636003,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23686593,23686523,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23742560,23742493,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23794543,23794476,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23847535,23847468,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23900657,23900590,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
23952543,23952476,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24002544,24002475,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24055570,24055500,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24109622,24109555,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24161581,24161509,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24212564,24212498,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24268592,24268526,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24316567,24316496,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24372676,24372569,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24421542,24421475,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24473563,24473493,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24578542,24578476,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24632531,24632464,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24682542,24682475,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24734564,24734497,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24787542,24787476,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24842563,24842497,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24893551,24893481,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24946566,24946496,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
24999567,24999501,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
25051556,25051490,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
25102548,25102478,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
25157585,25157492,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
25208547,25208480,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
25262548,25262482,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
25314562,25314496,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
25366546,25366480,0.0,-0.107,0.0,1.0,0.5,0.0,0.0,0.0
25418658,25418591,0.0,-0.169,0.0,1.0,0.5,0.0,0.0,0.0
25472548,25472481,0.0,-0.302,0.0,1.0,0.5,0.0,0.0,0.0
25520546,25520476,0.0,-0.558,0.0,1.0,0.5,0.0,0.0,0.0
25575588,25575515,0.0,-0.702,0.0,1.0,0.5,0.0,0.0,0.0
25628547,25628477,0.0,-0.815,0.0,1.0,0.5,0.0,0.0,0.0
25682703,25682632,0.0,-0.825,0.0,1.0,0.5,0.0,0.0,0.0
25731545,25731479,0.0,-0.825,0.0,1.0,0.5,0.0,0.0,0.0
25783575,25783509,0.0,-0.825,0.0,1.0,0.5,0.0,0.0,0.0
25838547,25838481,0.0,-0.825,0.0,1.0,0.5,0.0,0.0,0.0
25887564,25887494,0.0,-0.825,0.0,1.0,0.5,0.0,0.0,0.0
25943543,25943477,0.0,-0.825,0.0,1.0,0.5,0.0,0.0,0.0
25993544,25993477,0.0,-0.825,0.0,1.0,0.5,0.0,0.0,0.0
26044544,26044477,0.0,-0.815,0.0,1.0,0.5,0.0,0.0,0.0
26099663,26099560,0.0,-0.815,0.0,1.0,0.5,0.0,0.0,0.0
26154544,26154477,0.0,-0.815,0.0,1.0,0.5,0.0,0.0,0.0
26205578,26205504,0.0,-0.815,0.0,1.0,0.5,0.0,0.0,0.0
26259566,26259495,0.0,-0.805,0.0,1.0,0.5,0.0,0.0,0.0
26310560,26310485,0.0,-0.794,0.0,1.0,0.5,0.0,0.0,0.0
26363562,26363496,0.0,-0.794,0.0,1.0,0.5,0.0,0.0,0.0
26414565,26414498,0.0,-0.784,0.0,1.0,0.5,0.0,0.0,0.0
26467534,26467467,0.0,-0.774,0.0,1.0,0.5,0.0,0.0,0.0
26521543,26521477,0.0,-0.764,0.0,1.0,0.5,0.0,0.0,0.0
26573704,26573634,0.0,-0.753,0.0,1.0,0.5,0.0,0.0,0.0
26627565,26627494,0.0,-0.723,0.0,1.0,0.5,0.0,0.0,0.0
26678535,26678469,0.0,-0.692,0.0,1.0,0.5,0.0,0.0,0.0
26730557,26730483,0.0,-0.62,0.0,1.0,0.5,0.0,0.0,0.0
26784599,26784529,0.0,-0.548,0.0,1.0,0.5,0.0,0.0,0.0
26837618,26837553,0.0,-0.456,0.0,1.0,0.5,0.0,0.0,0.0
26887546,26887477,0.0,-0.384,0.0,1.0,0.5,0.0,0.0,0.0
26942624,26942523,0.0,-0.23,0.0,1.0,0.5,0.0,0.0,0.0
26994548,26994483,0.0,-0.117,0.0,1.0,0.5,0.0,0.0,0.0
27047547,27047481,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
27097547,27097481,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
27152544,27152478,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
27203576,27203511,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
27254610,27254538,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
27308547,27308478,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
27358564,27358494,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
27411566,27411501,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
27463895,27463830,0.0,0.087,0.0,1.0,0.5,0.0,0.0,0.0
27515490,27515419,0.0,0.087,0.0,1.0,0.5,0.0,0.0,0.0
27568542,27568477,0.0,0.23,0.0,1.0,0.5,0.0,0.0,0.0
27623289,27623223,0.0,0.394,0.0,1.0,0.5,0.0,0.0,0.0
27675555,27675484,0.0,0.487,0.0,1.0,0.5,0.0,0.0,0.0
27726612,27726520,0.0,0.589,0.0,1.0,0.5,0.0,0.0,0.0
27782664,27782573,0.0,0.661,0.0,1.0,0.5,0.0,0.0,0.0
27833567,27833501,0.0,0.661,0.0,1.0,0.5,0.0,0.0,0.0
27887545,27887479,0.0,0.671,0.0,1.0,0.5,0.0,0.0,0.0
27937660,27937594,0.0,0.651,0.0,1.0,0.5,0.0,0.0,0.0
27992622,27992557,0.035,0.63,0.0,1.0,0.5,0.0,0.0,0.0
28043198,28043103,0.189,0.63,0.0,1.0,0.5,0.0,0.0,0.0
28097576,28097510,0.507,0.61,0.0,1.0,0.5,0.0,0.0,0.0
28148567,28148500,0.507,0.61,0.0,1.0,0.5,0.0,0.0,0.0
28199570,28199504,0.682,0.599,0.0,1.0,0.5,0.0,0.0,0.0
28252565,28252494,0.702,0.548,0.0,1.0,0.5,0.0,0.0,0.0
28307637,28307555,0.702,0.528,0.0,1.0,0.5,0.0,0.0,0.0
28357544,28357478,0.702,0.528,0.0,1.0,0.5,0.0,0.0,0.0
28411536,28411466,0.702,0.528,0.0,1.0,0.5,0.0,0.0,0.0
28462855,28462788,0.702,0.528,0.0,1.0,0.5,0.0,0.0,0.0
28515546,28515473,0.702,0.528,0.0,1.0,0.5,0.0,0.0,0.0
28567561,28567494,0.702,0.517,0.0,1.0,0.5,0.0,0.0,0.0
28621548,28621481,0.702,0.517,0.0,1.0,0.5,0.0,0.0,0.0
28668603,28668536,0.702,0.507,0.0,1.0,0.5,0.0,0.0,0.0
28727565,28727499,0.702,0.466,0.0,1.0,0.5,0.0,0.0,0.0
28777121,28777044,0.702,0.466,0.0,1.0,0.5,0.0,0.0,0.0
28829698,28829619,0.692,0.394,0.0,1.0,0.5,0.0,0.0,0.0
28879050,28878979,0.692,0.384,0.0,1.0,0.5,0.0,0.0,0.0
28932565,28932494,0.692,0.343,0.0,1.0,0.5,0.0,0.0,0.0
28989633,28989558,0.661,0.302,0.0,1.0,0.5,0.0,0.0,0.0
29040562,29040487,0.323,0.21,0.0,1.0,0.5,0.0,0.0,0.0
29092665,29092594,0.0,0.179,0.0,1.0,0.5,0.0,0.0,0.0
29144574,29144504,0.0,0.179,0.0,1.0,0.5,0.0,0.0,0.0
29193620,29193549,0.0,0.22,0.0,1.0,0.5,0.0,0.0,0.0
29245676,29245609,0.0,0.22,0.0,1.0,0.5,0.0,0.0,0.0
29301603,29301536,0.0,0.271,0.0,1.0,0.5,0.0,0.0,0.0
29354609,29354538,0.0,0.446,0.0,1.0,0.5,0.0,0.0,0.0
29405638,29405571,0.0,0.446,0.0,1.0,0.5,0.0,0.0,0.0
29460555,29460481,0.0,0.497,0.0,1.0,0.5,0.0,0.0,0.0
29510581,29510514,0.0,0.497,0.0,1.0,0.5,0.0,0.0,0.0
29562561,29562496,0.0,0.497,0.0,1.0,0.5,0.0,0.0,0.0
29573535,29573469,0.0,0.497,0.0,1.0,0.5,0.0,0.0,0.0
29679378,29679312,0.0,0.497,0.0,1.0,0.5,0.0,0.0,0.0
29731617,29731551,0.0,0.497,0.0,1.0,0.5,0.0,0.0,0.0
29777531,29777466,0.0,0.497,0.0,1.0,0.5,0.0,0.0,0.0
29830612,29830541,0.0,0.497,0.0,1.0,0.5,0.0,0.0,0.0
29884580,29884514,0.0,0.497,0.0,1.0,0.5,0.0,0.0,0.0
29938550,29938480,0.0,0.497,0.0,1.0,0.5,0.0,0.0,0.0
29991877,29991782,0.0,0.507,0.0,1.0,0.5,0.0,0.0,0.0
30046571,30046499,0.0,0.538,0.0,1.0,0.5,0.0,0.0,0.0
30093582,30093512,0.0,0.538,0.0,1.0,0.5,0.0,0.0,0.0
30150621,30150526,0.0,0.538,0.0,1.0,0.5,0.0,0.0,0.0
30201601,30201535,-0.138,0.487,0.0,1.0,0.5,0.0,0.0,0.0
30255536,30255466,-0.271,0.476,0.0,1.0,0.5,0.0,0.0,0.0
30307593,30307512,-0.569,0.466,0.0,1.0,0.5,0.0,0.0,0.0
30361593,30361524,-0.62,0.466,0.0,1.0,0.5,0.0,0.0,0.0
30413651,30413550,-0.641,0.466,0.0,1.0,0.5,0.0,0.0,0.0
30464972,30464900,-0.538,0.466,0.0,1.0,0.5,0.0,0.0,0.0
30516593,30516528,-0.476,0.476,0.0,1.0,0.5,0.0,0.0,0.0
30569594,30569528,-0.384,0.476,0.0,1.0,0.5,0.0,0.0,0.0
30621738,30621668,-0.384,0.476,0.0,1.0,0.5,0.0,0.0,0.0
30674543,30674477,-0.302,0.476,0.0,1.0,0.5,0.0,0.0,0.0
30726603,30726537,-0.251,0.476,0.0,1.0,0.5,0.0,0.0,0.0
30781549,30781480,-0.251,0.476,0.0,1.0,0.5,0.0,0.0,0.0
30832555,30832482,-0.405,0.476,0.0,1.0,0.5,0.0,0.0,0.0
30881728,30881659,-0.405,0.476,0.0,1.0,0.5,0.0,0.0,0.0
30936573,30936503,-0.517,0.466,0.0,1.0,0.5,0.0,0.0,0.0
30988566,30988496,-0.62,0.466,0.0,1.0,0.5,0.0,0.0,0.0
31043547,31043480,-0.651,0.466,0.0,1.0,0.5,0.0,0.0,0.0
31090658,31090589,-0.682,0.466,0.0,1.0,0.5,0.0,0.0,0.0
31146700,31146633,-0.682,0.466,0.0,1.0,0.5,0.0,0.0,0.0
31200546,31200480,-0.641,0.466,0.0,1.0,0.5,0.0,0.0,0.0
31252640,31252537,-0.589,0.466,0.0,1.0,0.5,0.0,0.0,0.0
31305589,31305493,-0.415,0.476,0.0,1.0,0.5,0.0,0.0,0.0
31358643,31358551,-0.271,0.476,0.0,1.0,0.5,0.0,0.0,0.0
31411546,31411477,-0.097,0.497,0.0,1.0,0.5,0.0,0.0,0.0
31462553,31462482,0.0,0.538,0.0,1.0,0.5,0.0,0.0,0.0
31516586,31516520,0.0,0.558,0.0,1.0,0.5,0.0,0.0,0.0
31568655,31568589,0.0,0.589,0.0,1.0,0.5,0.0,0.0,0.0
31617806,31617740,0.0,0.589,0.0,1.0,0.5,0.0,0.0,0.0
31673586,31673521,0.0,0.589,0.0,1.0,0.5,0.0,0.0,0.0
31725542,31725477,0.0,0.456,0.0,1.0,0.5,0.0,0.0,0.0
31775645,31775579,0.0,0.353,0.0,1.0,0.5,0.0,0.0,0.0
31827548,31827478,0.0,0.23,0.0,1.0,0.5,0.0,0.0,0.0
