timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,device_id,x_raw,y_raw,z_raw,temperature_raw
16462532,0,0,-0.209189,0.268153,-9.93048,0.0,0.0,0.0,11.8272,0.0,0.0,0,-21,27,-1012,0
16648480,0,0,-0.275208,0.222061,-9.84367,0.0,0.0,0.0,11.8272,0.0,0.0,0,-28,22,-1003,0
16699556,0,0,-0.181314,0.212018,-9.9669,0.0,0.0,0.0,11.8272,0.0,0.0,0,-18,21,-1016,0
16753478,0,0,-0.150802,0.297699,-9.93561,0.0,0.0,0.0,11.8272,0.0,0.0,0,-15,30,-1013,0
16805536,0,0,-0.445271,0.183778,-9.85501,0.0,0.0,0.0,11.8272,0.0,0.0,0,-45,18,-1004,0
16858479,0,0,-0.181039,0.0955342,-9.84967,0.0,0.0,0.0,11.8272,0.0,0.0,0,-18,9,-1004,0
16912534,0,0,-0.267558,0.163214,-10.0095,0.0,0.0,0.0,11.8272,0.0,0.0,0,-27,16,-1020,0
16959585,0,0,-0.193116,0.211675,-9.92881,0.0,0.0,0.0,11.8272,0.0,0.0,0,-19,21,-1012,0
17013524,0,0,-0.256873,0.215482,-9.83089,0.0,0.0,0.0,11.8272,0.0,0.0,0,-26,21,-1002,0
17069479,0,0,-0.0986649,0.212022,-9.93577,0.0,0.0,0.0,11.8272,0.0,0.0,0,-10,21,-1013,0
17121473,0,0,-0.211579,0.161589,-9.9516,0.0,0.0,0.0,11.8272,0.0,0.0,0,-21,16,-1014,0
17174593,0,0,-0.232871,0.108228,-10.0175,0.0,0.0,0.0,11.8272,0.0,0.0,0,-23,11,-1021,0
17226488,0,0,-0.21641,0.191642,-9.79872,0.0,0.0,0.0,11.8272,0.0,0.0,0,-22,19,-999,0
17278502,0,0,-0.237122,0.13302,-9.91081,0.0,0.0,0.0,11.8272,0.0,0.0,0,-24,13,-1010,0
17330512,0,0,-0.253806,0.161201,-9.96232,0.0,0.0,0.0,11.8272,0.0,0.0,0,-25,16,-1015,0
17383618,0,0,-0.277154,0.182299,-10.0193,0.0,0.0,0.0,11.8272,0.0,0.0,0,-28,18,-1021,0
17436485,0,0,-0.289983,0.248823,-9.77018,0.0,0.0,0.0,11.8272,0.0,0.0,0,-29,25,-996,0
17489492,0,0,-0.119429,0.226643,-9.97627,0.0,0.0,0.0,11.8272,0.0,0.0,0,-12,23,-1017,0
17537610,0,0,-0.168263,0.200351,-9.92616,0.0,0.0,0.0,11.8272,0.0,0.0,0,-17,20,-1012,0
17594486,0,0,-0.193254,0.265789,-9.9213,0.0,0.0,0.0,11.8272,0.0,0.0,0,-19,27,-1011,0
17644480,0,0,-0.204072,0.227993,-9.97602,0.0,0.0,0.0,11.8272,0.0,0.0,0,-20,23,-1017,0
17698480,0,0,-0.299522,0.0474536,-9.8761,0.0,0.0,0.0,11.8272,0.0,0.0,0,-30,4,-1007,0
17750689,0,0,-0.169375,0.102192,-9.91732,0.0,0.0,0.0,11.8272,0.0,0.0,0,-17,10,-1011,0
17803480,0,0,0.293857,0.15636,-9.96803,0.0,0.0,0.0,11.8272,0.0,0.0,0,29,15,-1016,0
17855512,0,0,1.74778,0.141483,-9.89881,0.0,0.0,0.0,11.8272,0.0,0.0,0,178,14,-1009,0
17908501,0,0,3.41299,0.151824,-9.89441,0.0,0.0,0.0,11.8272,0.0,0.0,0,348,15,-1008,0
17960513,0,0,4.70112,0.259851,-9.95997,0.0,0.0,0.0,11.8272,0.0,0.0,0,479,26,-1015,0
18012499,0,0,5.68656,0.150767,-9.97318,0.0,0.0,0.0,11.8272,0.0,0.0,0,579,15,-1016,0
18064467,0,0,6.59324,0.210506,-10.0694,0.0,0.0,0.0,11.8272,0.0,0.0,0,672,21,-1026,0
18118479,0,0,7.34245,0.134433,-9.94315,0.0,0.0,0.0,11.8272,0.0,0.0,0,748,13,-1013,0
18170517,0,0,7.74019,0.181181,-9.96779,0.0,0.0,0.0,11.8272,0.0,0.0,0,789,18,-1016,0
18223480,0,0,8.31159,0.228908,-10.0053,0.0,0.0,0.0,11.8272,0.0,0.0,0,847,23,-1020,0
18275548,0,0,8.48668,0.165586,-9.95796,0.0,0.0,0.0,11.8272,0.0,0.0,0,865,16,-1015,0
18328483,0,0,8.67045,0.22907,-9.8529,0.0,0.0,0.0,11.8272,0.0,0.0,0,884,23,-1004,0
18379482,0,0,8.6837,0.159432,-9.92852,0.0,0.0,0.0,11.8272,0.0,0.0,0,885,16,-1012,0
18430522,0,0,8.72879,0.0892204,-9.91373,0.0,0.0,0.0,11.8272,0.0,0.0,0,890,9,-1010,0
18486484,0,0,8.7198,0.27669,-9.9453,0.0,0.0,0.0,11.8272,0.0,0.0,0,889,28,-1014,0
18539480,0,0,8.77335,0.287024,-9.93831,0.0,0.0,0.0,11.8272,0.0,0.0,0,894,29,-1013,0
18589482,0,0,8.50225,0.201755,-9.97708,0.0,0.0,0.0,11.8272,0.0,0.0,0,866,20,-1017,0
18643469,0,0,8.59083,0.203958,-9.93105,0.0,0.0,0.0,11.8272,0.0,0.0,0,876,20,-1012,0
18697480,0,0,8.33093,0.166293,-9.83963,0.0,0.0,0.0,11.8272,0.0,0.0,0,849,16,-1003,0
18749467,0,0,8.4087,0.212975,-9.97663,0.0,0.0,0.0,11.8272,0.0,0.0,0,857,21,-1017,0
18801479,0,0,8.27871,0.182247,-9.91196,0.0,0.0,0.0,11.8272,0.0,0.0,0,844,18,-1010,0
18855497,0,0,8.14689,0.293013,-9.85506,0.0,0.0,0.0,11.8272,0.0,0.0,0,830,29,-1004,0
18904476,0,0,8.06159,0.145022,-9.97733,0.0,0.0,0.0,11.8272,0.0,0.0,0,822,14,-1017,0
18960467,0,0,7.87332,0.0905299,-9.97606,0.0,0.0,0.0,11.8272,0.0,0.0,0,802,9,-1017,0
19010664,0,0,7.75738,0.155385,-9.86831,0.0,0.0,0.0,11.8272,0.0,0.0,0,791,15,-1006,0
19063496,0,0,7.64163,0.159608,-9.89286,0.0,0.0,0.0,11.8272,0.0,0.0,0,779,16,-1008,0
19113235,0,0,7.58758,0.234387,-9.85028,0.0,0.0,0.0,11.8272,0.0,0.0,0,773,23,-1004,0
19168479,0,0,7.29558,0.14155,-9.99203,0.0,0.0,0.0,11.8272,0.0,0.0,0,743,14,-1018,0
19219467,0,0,7.24186,0.116579,-9.7301,0.0,0.0,0.0,11.8272,0.0,0.0,0,738,11,-992,0
19271502,0,0,7.13012,0.211899,-9.94687,0.0,0.0,0.0,11.8272,0.0,0.0,0,727,21,-1014,0
19325587,0,0,6.96819,0.154223,-9.83373,0.0,0.0,0.0,11.8272,0.0,0.0,0,710,15,-1002,0
19378511,0,0,6.82658,0.0910111,-9.862,0.0,0.0,0.0,11.8272,0.0,0.0,0,696,9,-1005,0
19432484,0,0,6.84969,0.117547,-9.89215,0.0,0.0,0.0,11.8272,0.0,0.0,0,698,11,-1008,0
19483496,0,0,6.73591,0.209372,-10.0122,0.0,0.0,0.0,11.8272,0.0,0.0,0,686,21,-1020,0
19537497,0,0,6.65712,0.15921,-9.90807,0.0,0.0,0.0,11.8272,0.0,0.0,0,678,16,-1010,0
19588479,0,0,6.21025,0.168254,-9.97821,0.0,0.0,0.0,11.8272,0.0,0.0,0,633,17,-1017,0
19641488,0,0,5.74809,0.251587,-9.90874,0.0,0.0,0.0,11.8272,0.0,0.0,0,586,25,-1010,0
19694549,0,0,5.74331,0.222443,-9.95989,0.0,0.0,0.0,11.8272,0.0,0.0,0,585,22,-1015,0
19744496,0,0,5.48857,0.248402,-9.9508,0.0,0.0,0.0,11.8272,0.0,0.0,0,559,25,-1014,0
19796481,0,0,5.39187,0.256937,-9.96507,0.0,0.0,0.0,11.8272,0.0,0.0,0,549,26,-1016,0
19851504,0,0,5.31892,0.146134,-9.83612,0.0,0.0,0.0,11.8272,0.0,0.0,0,542,14,-1003,0
19904511,0,0,5.20901,0.223822,-9.74907,0.0,0.0,0.0,11.8272,0.0,0.0,0,531,22,-994,0
19956486,0,0,5.04456,0.222997,-9.94836,0.0,0.0,0.0,11.8272,0.0,0.0,0,514,22,-1014,0
20007467,0,0,4.94124,0.19832,-9.98127,0.0,0.0,0.0,11.8272,0.0,0.0,0,503,20,-1017,0
20060804,0,0,4.86824,0.0317077,-9.88058,0.0,0.0,0.0,11.8272,0.0,0.0,0,496,3,-1007,0
20112513,0,0,4.75345,0.268385,-9.88578,0.0,0.0,0.0,11.8272,0.0,0.0,0,484,27,-1008,0
20167520,0,0,4.66107,0.274901,-9.91942,0.0,0.0,0.0,11.8272,0.0,0.0,0,475,28,-1011,0
20220522,0,0,4.6087,0.126266,-9.8595,0.0,0.0,0.0,11.8272,0.0,0.0,0,469,12,-1005,0
20268489,0,0,4.43189,0.175686,-9.85078,0.0,0.0,0.0,11.8272,0.0,0.0,0,451,17,-1004,0
20324596,0,0,4.35373,0.247922,-9.9794,0.0,0.0,0.0,11.8272,0.0,0.0,0,443,25,-1017,0
20375585,0,0,4.31283,0.24869,-10.0096,0.0,0.0,0.0,11.8272,0.0,0.0,0,439,25,-1020,0
20430479,0,0,4.23969,0.210755,-9.88733,0.0,0.0,0.0,11.8272,0.0,0.0,0,432,21,-1008,0
20482480,0,0,4.1837,0.201538,-9.93424,0.0,0.0,0.0,11.8272,0.0,0.0,0,426,20,-1013,0
20526500,0,0,4.01165,0.139855,-9.82193,0.0,0.0,0.0,11.8272,0.0,0.0,0,409,14,-1001,0
20583486,0,0,3.96445,0.164386,-9.91691,0.0,0.0,0.0,11.8272,0.0,0.0,0,404,16,-1011,0
20636499,0,0,3.83289,0.27911,-9.78001,0.0,0.0,0.0,11.8272,0.0,0.0,0,390,28,-997,0
20681496,0,0,3.77536,0.225247,-9.93497,0.0,0.0,0.0,11.8272,0.0,0.0,0,384,22,-1013,0
20734472,0,0,3.6848,0.167502,-9.95241,0.0,0.0,0.0,11.8272,0.0,0.0,0,375,17,-1014,0
20790482,0,0,3.61813,0.276755,-9.95924,0.0,0.0,0.0,11.8272,0.0,0.0,0,368,28,-1015,0
20841093,0,0,3.54623,0.115659,-9.9081,0.0,0.0,0.0,11.8272,0.0,0.0,0,361,11,-1010,0
20894528,0,0,3.49815,0.144516,-10.0616,0.0,0.0,0.0,11.8272,0.0,0.0,0,356,14,-1025,0
20945476,0,0,3.52746,0.129815,-9.87754,0.0,0.0,0.0,11.8272,0.0,0.0,0,359,13,-1007,0
20998514,0,0,3.30408,0.16923,-9.82038,0.0,0.0,0.0,11.8272,0.0,0.0,0,336,17,-1001,0
21052481,0,0,3.26711,0.166301,-9.87423,0.0,0.0,0.0,11.8272,0.0,0.0,0,333,16,-1006,0
21103577,0,0,3.21529,0.202607,-9.87359,0.0,0.0,0.0,11.8272,0.0,0.0,0,327,20,-1006,0
21156467,0,0,3.18536,0.239594,-9.90559,0.0,0.0,0.0,11.8272,0.0,0.0,0,324,24,-1010,0
21207490,0,0,3.00257,0.248018,-9.98097,0.0,0.0,0.0,11.8272,0.0,0.0,0,306,25,-1017,0
21261510,0,0,3.01983,0.192541,-9.87279,0.0,0.0,0.0,11.8272,0.0,0.0,0,307,19,-1006,0
21311496,0,0,2.95337,0.295155,-9.91405,0.0,0.0,0.0,11.8272,0.0,0.0,0,301,30,-1010,0
21364485,0,0,2.83112,0.348032,-9.89958,0.0,0.0,0.0,11.8272,0.0,0.0,0,288,35,-1009,0
21418515,0,0,2.79552,0.109587,-9.94554,0.0,0.0,0.0,11.8272,0.0,0.0,0,285,11,-1014,0
21471481,0,0,2.72006,0.0987474,-9.96541,0.0,0.0,0.0,11.8272,0.0,0.0,0,277,10,-1016,0
21525488,0,0,2.58812,0.114407,-9.90433,0.0,0.0,0.0,11.8272,0.0,0.0,0,263,11,-1009,0
21577513,0,0,2.59884,0.180627,-9.92811,0.0,0.0,0.0,11.8272,0.0,0.0,0,265,18,-1012,0
21627528,0,0,2.47217,0.169008,-10.0035,0.0,0.0,0.0,11.8272,0.0,0.0,0,252,17,-1020,0
21678483,0,0,2.61299,0.00193309,-9.97292,0.0,0.0,0.0,11.8272,0.0,0.0,0,266,0,-1016,0
21731551,0,0,2.46709,0.301333,-10.0461,0.0,0.0,0.0,11.8272,0.0,0.0,0,251,30,-1024,0
21782586,0,0,2.43583,0.238347,-9.92646,0.0,0.0,0.0,11.8272,0.0,0.0,0,248,24,-1012,0
21839479,0,0,2.30829,0.223477,-9.95156,0.0,0.0,0.0,11.8272,0.0,0.0,0,235,22,-1014,0
21888405,0,0,2.28375,0.221064,-10.0125,0.0,0.0,0.0,11.8272,0.0,0.0,0,232,22,-1020,0
21944522,0,0,2.21637,0.131581,-9.94159,0.0,0.0,0.0,11.8272,0.0,0.0,0,226,13,-1013,0
21998532,0,0,2.15849,0.176803,-10.1131,0.0,0.0,0.0,11.8272,0.0,0.0,0,220,18,-1031,0
22046525,0,0,2.04059,0.140806,-9.9349,0.0,0.0,0.0,11.8272,0.0,0.0,0,208,14,-1013,0
22102531,0,0,2.03943,0.208733,-9.91145,0.0,0.0,0.0,11.8272,0.0,0.0,0,207,21,-1010,0
22154486,0,0,1.95902,0.1847,-10.2349,0.0,0.0,0.0,11.8272,0.0,0.0,0,199,18,-1043,0
22206583,0,0,1.95133,0.192093,-10.2733,0.0,0.0,0.0,11.8272,0.0,0.0,0,198,19,-1047,0
22257502,0,0,1.95779,0.144233,-10.5601,0.0,0.0,0.0,11.8271,0.0,0.0,0,199,14,-1076,0
22311474,0,0,1.86331,0.160518,-11.2011,0.0,0.0,0.0,11.8271,0.0,0.0,0,190,16,-1142,0
22361492,0,0,1.75892,0.0694295,-12.032,0.0,0.0,0.0,11.8271,0.0,0.0,0,179,7,-1226,0
22416482,0,0,1.79141,0.196937,-14.0667,0.0,0.0,0.0,11.8269,0.0,0.0,0,182,20,-1434,0
22470525,0,0,2.08256,0.22523,-17.6133,0.0,0.0,0.0,11.8267,0.0,0.0,0,212,22,-1796,0
22520467,0,0,3.10548,0.222879,-21.5716,0.0,0.0,0.0,11.8262,0.0,0.0,0,316,22,-2199,0
22574540,0,0,5.18048,0.188131,-35.4527,0.0,0.0,0.0,11.8254,0.0,0.0,0,528,19,-3615,0
22621482,0,0,7.05477,0.219122,-42.6323,0.0,0.0,0.0,11.8244,0.0,0.0,0,719,22,-4347,0
22678602,0,0,5.19543,0.171797,-39.1664,0.0,0.0,0.0,11.8228,0.0,0.0,0,529,17,-3993,0
22727557,0,0,2.87535,0.107083,-15.389,0.0,0.0,0.0,11.8211,0.0,0.0,0,293,10,-1569,0
22785496,0,0,3.23752,0.32275,-4.00793,0.0,0.0,0.0,11.8192,0.0,0.0,0,330,32,-408,0
22837514,0,0,3.08621,0.213671,-6.11973,0.0,0.0,0.0,11.8173,0.0,0.0,0,314,21,-624,0
22890471,0,0,2.82295,0.233493,-10.8812,0.0,0.0,0.0,11.8153,0.0,0.0,0,287,23,-1109,0
22940508,0,0,2.80377,0.142982,-12.0789,0.0,0.0,0.0,11.8135,0.0,0.0,0,285,14,-1231,0
22993555,0,0,2.8291,0.184589,-14.6004,0.0,0.0,0.0,11.8115,0.0,0.0,0,288,18,-1488,0
23044531,0,0,2.90586,0.202936,-19.7,0.0,0.0,0.0,11.8095,0.0,0.0,0,296,20,-2008,0
23098560,0,0,4.13,0.282779,-30.692,0.0,0.0,0.0,11.8071,0.0,0.0,0,421,28,-3129,0
23152481,0,0,3.83925,0.129105,-30.0279,0.0,0.0,0.0,11.8047,0.0,0.0,0,391,13,-3061,0
23205483,0,0,2.97499,0.10898,-14.2945,0.0,0.0,0.0,11.8021,0.0,0.0,0,303,11,-1457,0
23252552,0,0,3.16878,0.165107,-6.89098,0.0,0.0,0.0,11.7997,0.0,0.0,0,323,16,-702,0
23310478,0,0,3.06658,0.253108,-7.20861,0.0,0.0,0.0,11.797,0.0,0.0,0,312,25,-735,0
