timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,device_id,x_raw,y_raw,z_raw,temperature_raw
13645161,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
13822199,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
13873445,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
13927408,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
13979668,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
14031783,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
14080601,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
14136548,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
14191425,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
14244426,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
14293639,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
14347623,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
14399723,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
14451819,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
14505742,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
14558967,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
14609870,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0
14663490,0,0,871.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,23281,0,0,0
14713471,0,0,2424.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-14965,0,0,0
14769473,0,0,4072.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,22012,0,0,0
14819490,0,0,5270.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,13102,0,0,0
14871497,0,0,6327.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-10186,0,0,0
14923491,0,0,7152.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,8405,0,0,0
14976530,0,0,7775.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,6397,0,0,0
15028460,0,0,8230.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-12742,0,0,0
15083489,0,0,8549.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,19787,0,0,0
15136460,0,0,8747.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-25559,0,0,0
15185471,0,0,8872.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-12812,0,0,0
15239460,0,0,8941.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-5776,0,0,0
15294490,0,0,8957.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-4145,0,0,0
15346472,0,0,8931.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-6796,0,0,0
15396498,0,0,8880.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-11996,0,0,0
15446492,0,0,8811.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-19033,0,0,0
15503460,0,0,8715.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-28822,0,0,0
15555476,0,0,8609.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,25905,0,0,0
15608546,0,0,8503.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,15096,0,0,0
15660471,0,0,8381.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,2656,0,0,0
15714475,0,0,8254.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-10295,0,0,0
15766492,0,0,8125.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-23449,0,0,0
15816500,0,0,8003.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,29646,0,0,0
15870589,0,0,7871.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,16186,0,0,0
15923464,0,0,7737.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,2522,0,0,0
15976471,0,0,7586.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-12876,0,0,0
16027022,0,0,7463.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-25418,0,0,0
16077471,0,0,7223.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,15645,0,0,0
16132539,0,0,7044.0,0.0,6.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-2608,0,611,0
16186477,0,0,6829.0,0.0,6.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-24532,0,611,0
16238480,0,0,6702.0,0.0,-92.0,0.0,0.0,0.0,25.0,0.0,0.0,0,28053,0,-9381,0
16290477,0,0,6592.0,0.0,-97.0,0.0,0.0,0.0,25.0,0.0,0.0,0,16836,0,-9891,0
16341621,0,0,6347.0,-2.0,-104.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-8147,-203,-10605,0
16391477,0,0,6137.0,3.0,105.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-29561,305,10707,0
16449476,0,0,5996.0,3.0,111.0,0.0,0.0,0.0,25.0,0.0,0.0,0,21597,305,11318,0
16501464,0,0,5901.0,3.0,115.0,0.0,0.0,0.0,25.0,0.0,0.0,0,11910,305,11726,0
16550464,0,0,5802.0,3.0,121.0,0.0,0.0,0.0,25.0,0.0,0.0,0,1815,305,12338,0
16605477,0,0,5811.0,-3.0,-125.0,0.0,0.0,0.0,25.0,0.0,0.0,0,2733,-305,-12746,0
16659480,0,0,5705.0,-3.0,-131.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-8076,-305,-13358,0
16709496,0,0,5599.0,-3.0,-135.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-18885,-305,-13766,0
16759496,0,0,5355.0,3.0,143.0,0.0,0.0,0.0,25.0,0.0,0.0,0,21770,305,14581,0
16816555,0,0,5392.0,-3.0,-145.0,0.0,0.0,0.0,25.0,0.0,0.0,0,25542,-305,-14785,0
16867487,0,0,5292.0,-3.0,-151.0,0.0,0.0,0.0,25.0,0.0,0.0,0,15345,-305,-15397,0
16919521,0,0,5193.0,-3.0,-156.0,0.0,0.0,0.0,25.0,0.0,0.0,0,5250,-305,-15907,0
16969495,0,0,5097.0,-3.0,-161.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-4539,-305,-16417,0
17024477,0,0,5000.0,-3.0,-166.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-14430,-305,-16927,0
17076537,0,0,4906.0,-3.0,-172.0,0.0,0.0,0.0,25.0,0.0,0.0,0,-24016,-305,-17539,0
17131477,0,0,4813.0,-3.0,-177.0,0.0,0.0,0.0,25.0,0.0,0.0,0,32037,-305,-18048,0
17182469,0,0,4520.0,3.0,181.0,0.0,0.0,0.0,25.0,0.0,0.0,0,2159,305,18456,0
17236486,0,0,4620.0,-3.0,-187.0,0.0,0.0,0.0,25.0,0.0,0.0,0,12356,-305,-19068,0
